,time,open,high,low,close,volume
0,2018-01-01 05:30:00,13715.65,13818.55,13001.13,13220.56,4298.175574
1,2018-01-01 17:30:00,13220.56,13599.7,12750.0,13380.0,4311.74027
2,2018-01-02 05:30:00,13382.16,13850.0,12890.02,13490.0,7942.031653
3,2018-01-02 17:30:00,13490.0,15473.49,13450.46,14675.11,12136.060458
4,2018-01-03 05:30:00,14690.0,15307.56,14150.0,14730.05,10718.338599
5,2018-01-03 17:30:00,14764.73,15130.0,14400.04,14919.51,5187.32904
6,2018-01-04 05:30:00,14919.51,15280.0,13918.04,14539.97,10241.988139
7,2018-01-04 17:30:00,14539.99,15100.08,14181.88,15059.54,11087.661435
8,2018-01-05 05:30:00,15059.56,16350.0,14600.0,16090.69,11294.798231
9,2018-01-05 17:30:00,16090.7,17176.24,15750.0,16960.39,11956.692894
10,2018-01-06 05:30:00,16960.39,17099.99,16288.0,16529.89,8981.698935
11,2018-01-06 17:30:00,16505.16,17143.13,16011.21,17069.79,9589.758573
12,2018-01-07 05:30:00,17069.79,17099.96,16400.0,16607.0,7403.574371
13,2018-01-07 17:30:00,16611.0,16649.05,15610.0,16150.03,5089.551187
14,2018-01-08 05:30:00,16218.85,16322.3,14551.0,15400.0,11135.487957
15,2018-01-08 17:30:00,15414.0,15499.0,12812.0,14902.54,15465.121955
16,2018-01-09 05:30:00,14902.54,15500.0,14170.33,14726.0,6915.746339
17,2018-01-09 17:30:00,14726.0,14998.62,14011.05,14400.0,7399.257914
18,2018-01-10 05:30:00,14401.0,14480.0,13131.31,13919.08,10480.794851
19,2018-01-10 17:30:00,13919.09,14955.66,13500.0,14907.09,6930.206804
20,2018-01-11 05:30:00,14940.0,14968.68,11400.0,13385.1,21529.06521
21,2018-01-11 17:30:00,13385.1,14400.0,12511.0,13238.78,12025.658541
22,2018-01-12 05:30:00,13238.76,14109.78,12500.0,13900.02,9484.14553
23,2018-01-12 17:30:00,13900.02,14059.48,13222.0,13740.01,6933.016607
24,2018-01-13 05:30:00,13749.95,14320.0,13706.15,14178.0,6634.900254
25,2018-01-13 17:30:00,14166.0,14580.0,13923.18,14210.0,5586.608274
26,2018-01-14 05:30:00,14210.0,14339.5,13120.0,13280.15,6730.424273
27,2018-01-14 17:30:00,13280.16,13600.8,12569.2,13474.99,10287.470056
28,2018-01-15 05:30:00,13477.98,13740.27,13147.79,13644.9,7164.920931
29,2018-01-15 17:30:00,13645.0,14249.99,13340.64,13539.93,7487.173774
30,2018-01-16 05:30:00,13500.0,13542.93,10620.88,12127.16,27884.803734
